logz logzerr logvol nlive logl logwt insert_order
-2.655977297979527430e+04 2.118469100438429564e-01 -8.439999999999692193e+00 3.000000000000000000e+02 -2.655159904348754571e+04 -2.656574449216590438e+04 1.706666666666666776e+00
-2.655977043266059991e+04 2.108926682141166742e-01 -8.443333333333026047e+00 3.000000000000000000e+02 -2.655159867874022530e+04 -2.656574746075191797e+04 1.879999999999999893e+00
-2.655976789951880346e+04 2.096565715844798672e-01 -8.446666666666359902e+00 3.000000000000000000e+02 -2.655159560461108777e+04 -2.656574771995611445e+04 1.760000000000000009e+00
-2.655976537343163363e+04 2.091282945563262552e-01 -8.449999999999693756e+00 3.000000000000000000e+02 -2.655159366119964761e+04 -2.656574910987800831e+04 3.066666666666666430e-01
-2.655976285720488886e+04 2.086372490278010916e-01 -8.453333333333027610e+00 3.000000000000000000e+02 -2.655159344091430467e+04 -2.656575222292599938e+04 3.466666666666666785e-01
-2.655976035508522909e+04 2.086717600798938532e-01 -8.456666666666361465e+00 3.000000000000000000e+02 -2.655159260687590722e+04 -2.656575472222093231e+04 2.466666666666666730e-01
-2.655975786543293725e+04 2.080742865815195797e-01 -8.459999999999695319e+00 3.000000000000000000e+02 -2.655159238739730426e+04 -2.656575783607566336e+04 3.800000000000000044e-01
-2.655975538967521061e+04 2.080009573079580343e-01 -8.463333333333029174e+00 3.000000000000000000e+02 -2.655159101764008665e+04 -2.656575979965177976e+04 2.266666666666666552e-01
-2.655975292487033221e+04 2.076474001617424070e-01 -8.466666666666363028e+00 3.000000000000000000e+02 -2.655159002750741638e+04 -2.656576214285244350e+04 4.799999999999999822e-01
-2.655975047187331802e+04 2.086626520524704764e-01 -8.469999999999696882e+00 3.000000000000000000e+02 -2.655158973611995316e+04 -2.656576518479831429e+04 1.066666666666666735e-01
-2.655974803230203543e+04 2.097649617757763318e-01 -8.473333333333030737e+00 3.000000000000000000e+02 -2.655158955035494728e+04 -2.656576833236663879e+04 1.580000000000000071e+00
-2.655974560630649648e+04 2.109686688308492486e-01 -8.476666666666364591e+00 3.000000000000000000e+02 -2.655158902476613730e+04 -2.656577114011116282e+04 2.933333333333333348e-01
-2.655974319295955138e+04 2.114187723274765784e-01 -8.479999999999698446e+00 3.000000000000000000e+02 -2.655157792408124078e+04 -2.656576337275960032e+04 5.200000000000000178e-01
-2.655974076667258851e+04 2.111322831581831372e-01 -8.483333333333032300e+00 3.000000000000000000e+02 -2.655157638436492925e+04 -2.656576516637662280e+04 1.426666666666666750e+00
-2.655973835059041812e+04 2.105604384424492326e-01 -8.486666666666366154e+00 3.000000000000000000e+02 -2.655157512100422173e+04 -2.656576723634924929e+04 4.000000000000000083e-02
-2.655973594530965420e+04 2.110184045357990090e-01 -8.489999999999700009e+00 3.000000000000000000e+02 -2.655157396675916971e+04 -2.656576941543752764e+04 1.093333333333333268e+00
-2.655973355101718698e+04 2.112637161955574217e-01 -8.493333333333033863e+00 3.000000000000000000e+02 -2.655156860475491339e+04 -2.656576738676660534e+04 5.999999999999999778e-02
-2.655973115759891880e+04 2.123212444109233710e-01 -8.496666666666367718e+00 3.000000000000000000e+02 -2.655156347276815359e+04 -2.656576558811317955e+04 3.800000000000000044e-01
-2.655972876560204895e+04 2.109438533417363759e-01 -8.499999999999701572e+00 3.000000000000000000e+02 -2.655156070683114012e+04 -2.656576615550950009e+04 1.379999999999999893e+00
-2.655972638066514992e+04 2.102764898741794897e-01 -8.503333333333035426e+00 3.000000000000000000e+02 -2.655155832452966206e+04 -2.656576710654135604e+04 2.733333333333333171e-01
-2.655972400366163856e+04 2.106447795905074527e-01 -8.506666666666369281e+00 3.000000000000000000e+02 -2.655154926857839018e+04 -2.656576138392341818e+04 1.153333333333333321e+00
-2.655972161870176205e+04 2.107655480028648443e-01 -8.509999999999703135e+00 3.000000000000000000e+02 -2.655154860080879371e+04 -2.656576404948715208e+04 1.666666666666666574e-01
-2.655971924574257355e+04 2.111839596124782115e-01 -8.513333333333036990e+00 3.000000000000000000e+02 -2.655154828156464282e+04 -2.656576706357633520e+04 1.199999999999999956e+00
-2.655971688551722764e+04 2.129529968425144804e-01 -8.516666666666370844e+00 3.000000000000000000e+02 -2.655154779834705914e+04 -2.656576991369208554e+04 1.186666666666666758e+00
-2.655971453754308823e+04 2.124893135202282068e-01 -8.519999999999704698e+00 3.000000000000000000e+02 -2.655154192960546789e+04 -2.656576737828382829e+04 5.000000000000000000e-01
-2.655971218912933546e+04 2.115763825959303124e-01 -8.523333333333038553e+00 3.000000000000000000e+02 -2.655153700491911513e+04 -2.656576578693080955e+04 1.860000000000000098e+00
-2.655970984249071626e+04 2.119456671870952047e-01 -8.526666666666372407e+00 3.000000000000000000e+02 -2.655153245247097220e+04 -2.656576456781599700e+04 8.333333333333333703e-01
-2.655970749849340064e+04 2.112303452401670389e-01 -8.529999999999706262e+00 3.000000000000000000e+02 -2.655153186670020659e+04 -2.656576731537856540e+04 3.333333333333333148e-01
-2.655970516638648769e+04 2.114241672665375382e-01 -8.533333333333040116e+00 3.000000000000000000e+02 -2.655153062793180288e+04 -2.656576940994349570e+04 1.646666666666666723e+00
-2.655970284456828085e+04 2.121922621557988109e-01 -8.536666666666373970e+00 3.000000000000000000e+02 -2.655152760466592008e+04 -2.656576972001094691e+04 1.780000000000000027e+00
-2.655970052884574034e+04 2.106302823566459370e-01 -8.539999999999707825e+00 3.000000000000000000e+02 -2.655151144305411071e+04 -2.656575689173247156e+04 1.953333333333333366e+00
-2.655969818867923823e+04 2.105040834746508549e-01 -8.543333333333041679e+00 3.000000000000000000e+02 -2.655151064815029531e+04 -2.656575943016198653e+04 1.093333333333333268e+00
-2.655969585988841209e+04 2.101828662447170759e-01 -8.546666666666375534e+00 3.000000000000000000e+02 -2.655151012095131591e+04 -2.656576223629634114e+04 4.466666666666666563e-01
-2.655969354301129351e+04 2.102943982212578944e-01 -8.549999999999709388e+00 3.000000000000000000e+02 -2.655150911192898639e+04 -2.656576456060734563e+04 1.493333333333333401e+00
-2.655969123684996157e+04 2.103909831651384343e-01 -8.553333333333043242e+00 3.000000000000000000e+02 -2.655150645177746628e+04 -2.656576523378915954e+04 1.426666666666666750e+00
-2.655968893754137025e+04 2.114949400371715360e-01 -8.556666666666377097e+00 3.000000000000000000e+02 -2.655150144953648123e+04 -2.656576356488150850e+04 1.659999999999999920e+00
-2.655968663968014516e+04 2.115513470801743401e-01 -8.559999999999710951e+00 3.000000000000000000e+02 -2.655150060899568780e+04 -2.656576605767404908e+04 1.986666666666666581e+00
-2.655968435278830293e+04 2.107030446395977419e-01 -8.563333333333044806e+00 3.000000000000000000e+02 -2.655149644552509562e+04 -2.656576522753678728e+04 9.533333333333333659e-01
-2.655968206922167883e+04 2.113142637809620472e-01 -8.566666666666378660e+00 3.000000000000000000e+02 -2.655149151471391087e+04 -2.656576363005893654e+04 7.733333333333333171e-01
-2.655967978721946201e+04 2.108972190451796902e-01 -8.569999999999712514e+00 3.000000000000000000e+02 -2.655148308471342898e+04 -2.656575853339178866e+04 8.066666666666666430e-01
-2.655967749879247640e+04 2.098943879639157406e-01 -8.573333333333046369e+00 3.000000000000000000e+02 -2.655148207073625963e+04 -2.656576085274795332e+04 1.479999999999999982e+00
-2.655967522087383986e+04 2.092774001011446505e-01 -8.576666666666380223e+00 3.000000000000000000e+02 -2.655147910415416482e+04 -2.656576121949919252e+04 9.733333333333333837e-01
-2.655967294896475505e+04 2.074811411284640528e-01 -8.579999999999714078e+00 3.000000000000000000e+02 -2.655147742923963597e+04 -2.656576287791799405e+04 5.666666666666666519e-01
-2.655967068595741875e+04 2.076438399613221575e-01 -8.583333333333047932e+00 3.000000000000000000e+02 -2.655147698806214612e+04 -2.656576577007383821e+04 1.413333333333333330e+00
-2.655966843457314462e+04 2.077929546574401320e-01 -8.586666666666381786e+00 3.000000000000000000e+02 -2.655147615669146398e+04 -2.656576827203649009e+04 3.533333333333333326e-01
-2.655966619385313606e+04 2.074315208829234924e-01 -8.589999999999715641e+00 3.000000000000000000e+02 -2.655147544313577964e+04 -2.656577089181413976e+04 4.266666666666666941e-01
-2.655966396398561119e+04 2.075235996632934787e-01 -8.593333333333049495e+00 3.000000000000000000e+02 -2.655147250400911071e+04 -2.656577128602080484e+04 1.633333333333333304e+00
-2.655966173995526333e+04 2.069867703080805199e-01 -8.596666666666383350e+00 3.000000000000000000e+02 -2.655147032930151181e+04 -2.656577244464653631e+04 2.399999999999999911e-01
-2.655965952342701712e+04 2.067892031166832234e-01 -8.599999999999717204e+00 3.000000000000000000e+02 -2.655146746980386888e+04 -2.656577291848222740e+04 6.666666666666666574e-02
-2.655965731284744470e+04 2.064929771716135232e-01 -8.603333333333051058e+00 3.000000000000000000e+02 -2.655146744847522859e+04 -2.656577623048692112e+04 1.126666666666666705e+00
-2.655965511442896604e+04 2.065604206459502046e-01 -8.606666666666384913e+00 3.000000000000000000e+02 -2.655146535395781757e+04 -2.656577746930284411e+04 1.540000000000000036e+00
-2.655965292354573830e+04 2.069250470696967215e-01 -8.609999999999718767e+00 3.000000000000000000e+02 -2.655145093852871651e+04 -2.656576638720707706e+04 4.733333333333333282e-01
-2.655965071311765496e+04 2.092315692359111023e-01 -8.613333333333052622e+00 3.000000000000000000e+02 -2.655145073498694546e+04 -2.656576951699864003e+04 3.599999999999999867e-01
-2.655964851444934902e+04 2.086648451613152266e-01 -8.616666666666386476e+00 3.000000000000000000e+02 -2.655144966615708108e+04 -2.656577178150210602e+04 1.133333333333333304e+00
-2.655964632556150173e+04 2.087206324687014836e-01 -8.619999999999720330e+00 3.000000000000000000e+02 -2.655144805273452585e+04 -2.656577350141288480e+04 1.786666666666666625e+00
-2.655964414520357241e+04 2.069562296041822791e-01 -8.623333333333054185e+00 3.000000000000000000e+02 -2.655144272290071967e+04 -2.656577150491241264e+04 1.673333333333333339e+00
-2.655964196524604631e+04 2.070267872506924289e-01 -8.626666666666388039e+00 3.000000000000000000e+02 -2.655143983267800650e+04 -2.656577194802303347e+04 1.139999999999999902e+00
-2.655963979099300195e+04 2.072187801070072277e-01 -8.629999999999721894e+00 3.000000000000000000e+02 -2.655142739476819406e+04 -2.656576284344655505e+04 4.799999999999999822e-01
-2.655963760163588449e+04 2.080339123124940182e-01 -8.633333333333055748e+00 3.000000000000000000e+02 -2.655142692425897258e+04 -2.656576570627066394e+04 1.433333333333333348e+00
-2.655963542329989286e+04 2.070355345390985924e-01 -8.636666666666389602e+00 3.000000000000000000e+02 -2.655142639265929756e+04 -2.656576850800432294e+04 1.820000000000000062e+00
-2.655963325577347860e+04 2.094916057101187945e-01 -8.639999999999723457e+00 3.000000000000000000e+02 -2.655142127696765237e+04 -2.656576672564601176e+04 2.866666666666666807e-01
-2.655963108908086360e+04 2.113726515895043845e-01 -8.643333333333057311e+00 3.000000000000000000e+02 -2.655141892744158758e+04 -2.656576770945328099e+04 9.200000000000000400e-01
-2.655962892919631486e+04 2.108165749084455753e-01 -8.646666666666391166e+00 3.000000000000000000e+02 -2.655141647618798379e+04 -2.656576859153301120e+04 1.573333333333333250e+00
-2.655962677586501741e+04 2.102562494555344219e-01 -8.649999999999725020e+00 3.000000000000000000e+02 -2.655141601685983551e+04 -2.656577146553819694e+04 7.266666666666666829e-01
-2.655962463332051630e+04 2.113359012873911869e-01 -8.653333333333058874e+00 3.000000000000000000e+02 -2.655141539474359161e+04 -2.656577417675528341e+04 4.866666666666666918e-01
-2.655962250113916525e+04 2.110667998174879378e-01 -8.656666666666392729e+00 3.000000000000000000e+02 -2.655141109805096494e+04 -2.656577321339599075e+04 3.733333333333333504e-01
-2.655962037144584974e+04 2.113638057975181228e-01 -8.659999999999726583e+00 3.000000000000000000e+02 -2.655140677010767104e+04 -2.656577221878603086e+04 1.006666666666666599e+00
-2.655961824416597301e+04 2.111043935684692452e-01 -8.663333333333060438e+00 3.000000000000000000e+02 -2.655140213611206127e+04 -2.656577091812375511e+04 2.333333333333333370e-01
-2.655961611864194856e+04 2.112619283724821162e-01 -8.666666666666394292e+00 3.000000000000000000e+02 -2.655140124768180613e+04 -2.656577336302683398e+04 3.400000000000000244e-01
-2.655961400280006637e+04 2.118579878829855989e-01 -8.669999999999728146e+00 3.000000000000000000e+02 -2.655139919156175165e+04 -2.656577464024010987e+04 1.266666666666666774e-01
-2.655961189411763553e+04 2.124443671318219928e-01 -8.673333333333062001e+00 3.000000000000000000e+02 -2.655139760318564367e+04 -2.656577638519733591e+04 1.546666666666666634e+00
-2.655960979353715811e+04 2.122383243652986307e-01 -8.676666666666395855e+00 3.000000000000000000e+02 -2.655139487051819378e+04 -2.656577698586322003e+04 1.113333333333333286e+00
-2.655960769861727749e+04 2.125490697114532923e-01 -8.679999999999729710e+00 3.000000000000000000e+02 -2.655139386619810466e+04 -2.656577931487646492e+04 7.866666666666666252e-01
-2.655960561293507271e+04 2.129866130692913417e-01 -8.683333333333063564e+00 3.000000000000000000e+02 -2.655139352660327859e+04 -2.656578230861497286e+04 1.400000000000000133e-01
-2.655960353780911100e+04 2.122836502727797614e-01 -8.686666666666397418e+00 3.000000000000000000e+02 -2.655139243551668187e+04 -2.656578455086170652e+04 1.873333333333333295e+00
-2.655960147161369969e+04 2.106980439287605700e-01 -8.689999999999731273e+00 3.000000000000000000e+02 -2.655139135089770571e+04 -2.656578679957606437e+04 7.266666666666666829e-01
-2.655959941430538311e+04 2.098963114828767962e-01 -8.693333333333065127e+00 3.000000000000000000e+02 -2.655139128900317155e+04 -2.656579007101486422e+04 1.926666666666666750e+00
-2.655959736791960677e+04 2.093278417342102071e-01 -8.696666666666398982e+00 3.000000000000000000e+02 -2.655138930502244330e+04 -2.656579142036746998e+04 3.066666666666666430e-01
-2.655959532846396542e+04 2.094347852524594544e-01 -8.699999999999732836e+00 3.000000000000000000e+02 -2.655138787507277448e+04 -2.656579332375113518e+04 5.200000000000000178e-01
-2.655959329702559262e+04 2.089948961949540940e-01 -8.703333333333066690e+00 3.000000000000000000e+02 -2.655138007968154852e+04 -2.656578886169324323e+04 1.933333333333333293e-01
-2.655959126064859083e+04 2.087373697346183721e-01 -8.706666666666400545e+00 3.000000000000000000e+02 -2.655137933928587881e+04 -2.656579145463090390e+04 4.666666666666666879e-02
-2.655958923366730596e+04 2.084710299813097023e-01 -8.709999999999734399e+00 3.000000000000000000e+02 -2.655137841376259166e+04 -2.656579386244095076e+04 1.400000000000000133e-01
-2.655958721564631196e+04 2.085973351434462220e-01 -8.713333333333068254e+00 3.000000000000000000e+02 -2.655137358427424624e+04 -2.656579236628593935e+04 1.006666666666666599e+00
-2.655958519867711948e+04 2.070260328513306991e-01 -8.716666666666402108e+00 3.000000000000000000e+02 -2.655137047427941070e+04 -2.656579258962443782e+04 3.066666666666666430e-01
-2.655958318621696162e+04 2.066980247323882414e-01 -8.719999999999735962e+00 3.000000000000000000e+02 -2.655136164877929696e+04 -2.656578709745765809e+04 1.406666666666666732e+00
-2.655958116674891426e+04 2.069185292791863306e-01 -8.723333333333069817e+00 3.000000000000000000e+02 -2.655136094238292208e+04 -2.656578972439461359e+04 2.800000000000000266e-01
-2.655957915663296444e+04 2.062943254285962702e-01 -8.726666666666403671e+00 3.000000000000000000e+02 -2.655135540697741817e+04 -2.656578752232244369e+04 8.266666666666666607e-01
-2.655957714613151256e+04 2.056028427764768074e-01 -8.729999999999737526e+00 3.000000000000000000e+02 -2.655135442900270573e+04 -2.656578987768106526e+04 1.399999999999999911e+00
-2.655957514437973441e+04 2.065989266655227641e-01 -8.733333333333071380e+00 3.000000000000000000e+02 -2.655135375275031765e+04 -2.656579253476201120e+04 1.173333333333333339e+00
-2.655957315192282840e+04 2.070751928209509929e-01 -8.736666666666405234e+00 3.000000000000000000e+02 -2.655135070531775273e+04 -2.656579282066278029e+04 1.266666666666666774e-01
-2.655957116399578081e+04 2.076178366096060046e-01 -8.739999999999739089e+00 3.000000000000000000e+02 -2.655134911244807518e+04 -2.656579456112643311e+04 1.419999999999999929e+00
-2.655956918345938175e+04 2.081004246077866604e-01 -8.743333333333072943e+00 3.000000000000000000e+02 -2.655134776182630594e+04 -2.656579654383799789e+04 1.366666666666666696e+00
-2.655956721074908273e+04 2.071703521981288210e-01 -8.746666666666406798e+00 3.000000000000000000e+02 -2.655134738043363905e+04 -2.656579949577866500e+04 8.199999999999999512e-01
-2.655956524772030753e+04 2.070012543339279087e-01 -8.749999999999740652e+00 3.000000000000000000e+02 -2.655134736177888408e+04 -2.656580281045724405e+04 4.799999999999999822e-01
-2.655956329501444998e+04 2.075940819924898539e-01 -8.753333333333074506e+00 3.000000000000000000e+02 -2.655134666358480536e+04 -2.656580544559649934e+04 1.773333333333333428e+00
-2.655956135123810236e+04 2.091879980822001495e-01 -8.756666666666408361e+00 3.000000000000000000e+02 -2.655134501793226445e+04 -2.656580713327729245e+04 1.719999999999999973e+00
-2.655955941450087630e+04 2.085985422286534829e-01 -8.759999999999742215e+00 3.000000000000000000e+02 -2.655133991270928163e+04 -2.656580536138764000e+04 2.533333333333333548e-01
-2.655955747808258093e+04 2.070824704945880002e-01 -8.763333333333076069e+00 3.000000000000000000e+02 -2.655133528518502135e+04 -2.656580406719671373e+04 2.200000000000000011e-01
-2.655955554290630607e+04 2.066507575249703632e-01 -8.766666666666409924e+00 3.000000000000000000e+02 -2.655131878099806272e+04 -2.656579089634308912e+04 1.533333333333333437e+00
-2.655955358588578747e+04 2.046641037501537308e-01 -8.769999999999743778e+00 3.000000000000000000e+02 -2.655130327548490459e+04 -2.656577872416326500e+04 6.933333333333333570e-01
-2.655955160879138930e+04 2.035638638194624261e-01 -8.773333333333077633e+00 3.000000000000000000e+02 -2.655129862878878703e+04 -2.656577741080048145e+04 1.573333333333333250e+00
-2.655954963300752206e+04 2.035179597863755185e-01 -8.776666666666411487e+00 3.000000000000000000e+02 -2.655129752601952350e+04 -2.656577964136454830e+04 9.533333333333333659e-01
-2.655954766550887871e+04 2.019215524654563998e-01 -8.779999999999745341e+00 3.000000000000000000e+02 -2.655129648017467116e+04 -2.656578192885302997e+04 1.533333333333333437e+00
-2.655954570635595519e+04 1.996926989272663766e-01 -8.783333333333079196e+00 3.000000000000000000e+02 -2.655128880373876746e+04 -2.656577758575046028e+04 7.399999999999999911e-01
-2.655954374253152491e+04 2.002995811969345841e-01 -8.786666666666413050e+00 3.000000000000000000e+02 -2.655128824484506549e+04 -2.656578036019009232e+04 1.399999999999999911e+00
-2.655954178798113935e+04 2.000716498745490068e-01 -8.789999999999746905e+00 3.000000000000000000e+02 -2.655128000357207929e+04 -2.656577545225044014e+04 6.800000000000000488e-01
-2.655953982765533510e+04 1.999312988961398363e-01 -8.793333333333080759e+00 3.000000000000000000e+02 -2.655127931089372578e+04 -2.656577809290541700e+04 3.400000000000000244e-01
-2.655953787631946034e+04 2.013298083440148989e-01 -8.796666666666414613e+00 3.000000000000000000e+02 -2.655127728247868799e+04 -2.656577939782371323e+04 7.333333333333333370e-02
-2.655953593132113019e+04 2.018332446632042643e-01 -8.799999999999748468e+00 3.000000000000000000e+02 -2.655126280601372855e+04 -2.656576825469208779e+04 1.313333333333333242e+00
-2.655953396836754473e+04 2.016345299338220542e-01 -8.803333333333082322e+00 3.000000000000000000e+02 -2.655125829504694775e+04 -2.656576707705864101e+04 5.133333333333333082e-01
-2.655953200695339183e+04 2.023853581883124642e-01 -8.806666666666416177e+00 3.000000000000000000e+02 -2.655125561008692603e+04 -2.656576772543195329e+04 1.206666666666666776e+00
-2.655953005064644094e+04 2.023198274384733764e-01 -8.809999999999750031e+00 3.000000000000000000e+02 -2.655125175183133251e+04 -2.656576720050969379e+04 3.200000000000000067e-01
-2.655952809713498209e+04 2.023559600591600116e-01 -8.813333333333083885e+00 3.000000000000000000e+02 -2.655124607569421642e+04 -2.656576485770590807e+04 9.533333333333333659e-01
-2.655952614286363314e+04 2.019111661612386088e-01 -8.816666666666417740e+00 3.000000000000000000e+02 -2.655123993947037525e+04 -2.656576205481540092e+04 1.233333333333333393e+00
-2.655952418693476648e+04 2.021293048432639683e-01 -8.819999999999751594e+00 3.000000000000000000e+02 -2.655123972694000258e+04 -2.656576517561836226e+04 1.046666666666666634e+00
-2.655952224090083473e+04 2.023860373131550205e-01 -8.823333333333085449e+00 3.000000000000000000e+02 -2.655123939797016283e+04 -2.656576817998185652e+04 8.399999999999999689e-01
-2.655952030446743811e+04 2.021622872484358235e-01 -8.826666666666419303e+00 3.000000000000000000e+02 -2.655123832947509800e+04 -2.656577044482012570e+04 1.586666666666666670e+00
-2.655951837614463875e+04 2.008787095673394696e-01 -8.829999999999753157e+00 3.000000000000000000e+02 -2.655122350959527830e+04 -2.656575895827363638e+04 5.799999999999999600e-01
-2.655951642932014511e+04 2.013625920381002243e-01 -8.833333333333087012e+00 3.000000000000000000e+02 -2.655122291248173133e+04 -2.656576169449342342e+04 1.766666666666666607e+00
-2.655951449158259493e+04 2.025056048600685776e-01 -8.836666666666420866e+00 3.000000000000000000e+02 -2.655121587596987229e+04 -2.656575799131489839e+04 1.693333333333333357e+00
-2.655951255042438424e+04 2.025944886974711256e-01 -8.839999999999754721e+00 3.000000000000000000e+02 -2.655121489149935587e+04 -2.656576034017771599e+04 3.466666666666666785e-01
-2.655951061756792114e+04 2.034652892628974474e-01 -8.843333333333088575e+00 3.000000000000000000e+02 -2.655121409030517316e+04 -2.656576287231686729e+04 9.200000000000000400e-01
-2.655950869331413560e+04 2.057438354428517135e-01 -8.846666666666422429e+00 3.000000000000000000e+02 -2.655121267190796061e+04 -2.656576478725298875e+04 1.546666666666666634e+00
-2.655950677642670053e+04 2.067661517128982496e-01 -8.849999999999756284e+00 3.000000000000000000e+02 -2.655121157878998929e+04 -2.656576702746834781e+04 1.866666666666666752e-01
-2.655950486748383628e+04 2.058436686086018708e-01 -8.853333333333090138e+00 3.000000000000000000e+02 -2.655120372258338466e+04 -2.656576250459507719e+04 4.266666666666666941e-01
-2.655950295354938135e+04 2.053817289353932762e-01 -8.856666666666423993e+00 3.000000000000000000e+02 -2.655120236621102231e+04 -2.656576448155604885e+04 6.733333333333333393e-01
-2.655950104704029582e+04 2.050997799099292529e-01 -8.859999999999757847e+00 3.000000000000000000e+02 -2.655119867819736828e+04 -2.656576412687572883e+04 1.706666666666666776e+00
-2.655949914348467792e+04 2.050846155090458311e-01 -8.863333333333091701e+00 3.000000000000000000e+02 -2.655119436957393555e+04 -2.656576315158563011e+04 1.620000000000000107e+00
-2.655949724169356705e+04 2.043981604236433103e-01 -8.866666666666425556e+00 3.000000000000000000e+02 -2.655119032877760765e+04 -2.656576244412263259e+04 1.726666666666666572e+00
-2.655949534217031032e+04 2.055307495280883634e-01 -8.869999999999759410e+00 3.000000000000000000e+02 -2.655118721330774133e+04 -2.656576266198610028e+04 1.179999999999999938e+00
-2.655949344666101751e+04 2.071546036007652636e-01 -8.873333333333093265e+00 3.000000000000000000e+02 -2.655118270819081226e+04 -2.656576149020250523e+04 8.666666666666666963e-01
-2.655949155252175842e+04 2.061592795967582270e-01 -8.876666666666427119e+00 3.000000000000000000e+02 -2.655118067026123754e+04 -2.656576278560626452e+04 6.999999999999999556e-01
-2.655948966440862205e+04 2.058524798689805868e-01 -8.879999999999760973e+00 3.000000000000000000e+02 -2.655117656621542119e+04 -2.656576201489378218e+04 1.826666666666666661e+00
-2.655948777840210096e+04 2.065490309923645740e-01 -8.883333333333094828e+00 3.000000000000000000e+02 -2.655117538770768078e+04 -2.656576416971937215e+04 2.600000000000000089e-01
-2.655948589999409887e+04 2.072867734280103014e-01 -8.886666666666428682e+00 3.000000000000000000e+02 -2.655117464036495585e+04 -2.656576675570998123e+04 4.199999999999999845e-01
-2.655948402994554999e+04 2.070090780287342502e-01 -8.889999999999762537e+00 3.000000000000000000e+02 -2.655117462646241256e+04 -2.656577007514077195e+04 6.600000000000000311e-01
-2.655948216956744363e+04 2.076355373261690451e-01 -8.893333333333096391e+00 3.000000000000000000e+02 -2.655117244771136757e+04 -2.656577122972306097e+04 1.686666666666666758e+00
-2.655948031478466510e+04 2.059141474356376289e-01 -8.896666666666430245e+00 3.000000000000000000e+02 -2.655117134931472174e+04 -2.656577346465974915e+04 8.866666666666667140e-01
-2.655947846756494982e+04 2.083046757070327881e-01 -8.899999999999764100e+00 3.000000000000000000e+02 -2.655117023111167873e+04 -2.656577567979004016e+04 1.846666666666666679e+00
-2.655947662782718180e+04 2.081754223832373574e-01 -8.903333333333097954e+00 3.000000000000000000e+02 -2.655116805026375368e+04 -2.656577683227544549e+04 1.573333333333333250e+00
-2.655947479358105556e+04 2.079526279672058442e-01 -8.906666666666431809e+00 3.000000000000000000e+02 -2.655116622579080286e+04 -2.656577834113582867e+04 1.993333333333333401e+00
-2.655947296545117570e+04 2.072645020491287737e-01 -8.909999999999765663e+00 3.000000000000000000e+02 -2.655115991000358190e+04 -2.656577535868194173e+04 7.533333333333332993e-01
-2.655947113521175561e+04 2.063924528003880932e-01 -8.913333333333099517e+00 3.000000000000000000e+02 -2.655115825460130145e+04 -2.656577703661299529e+04 1.000000000000000000e+00
-2.655946931137603679e+04 2.060281813622982516e-01 -8.916666666666433372e+00 3.000000000000000000e+02 -2.655115738854523806e+04 -2.656577950389026591e+04 1.513333333333333419e+00
-2.655946749534274932e+04 2.056686883164870749e-01 -8.919999999999767226e+00 3.000000000000000000e+02 -2.655115347531627413e+04 -2.656577892399463235e+04 6.199999999999999956e-01
-2.655946568155090790e+04 2.046078271337077314e-01 -8.923333333333101081e+00 3.000000000000000000e+02 -2.655115237716354750e+04 -2.656578115917523974e+04 1.100000000000000089e+00
-2.655946387508159751e+04 2.050912469047009301e-01 -8.926666666666434935e+00 3.000000000000000000e+02 -2.655114958720394498e+04 -2.656578170254897123e+04 5.600000000000000533e-01
-2.655946207284840420e+04 2.052192756720340183e-01 -8.929999999999768789e+00 3.000000000000000000e+02 -2.655114907187588688e+04 -2.656578452055424714e+04 1.139999999999999902e+00
-2.655946027891530321e+04 2.057319738470940185e-01 -8.933333333333102644e+00 3.000000000000000000e+02 -2.655114698953965126e+04 -2.656578577155134553e+04 3.733333333333333504e-01
-2.655945849043142152e+04 2.052558887440608104e-01 -8.936666666666436498e+00 3.000000000000000000e+02 -2.655114429560521967e+04 -2.656578641095024432e+04 3.400000000000000244e-01
-2.655945670628063453e+04 2.064516480496997874e-01 -8.939999999999770353e+00 3.000000000000000000e+02 -2.655114339504699456e+04 -2.656578884372535322e+04 3.733333333333333504e-01
-2.655945492963097422e+04 2.073044321347352337e-01 -8.943333333333104207e+00 3.000000000000000000e+02 -2.655114304237075703e+04 -2.656579182438244970e+04 1.086666666666666670e+00
-2.655945316140585783e+04 2.069850165917239138e-01 -8.946666666666438061e+00 3.000000000000000000e+02 -2.655114301949309447e+04 -2.656579513483812116e+04 1.026666666666666616e+00
-2.655945140213035120e+04 2.067935510681306044e-01 -8.949999999999771916e+00 3.000000000000000000e+02 -2.655114108386228327e+04 -2.656579653254064397e+04 1.106666666666666687e+00
-2.655944964839522072e+04 2.077836265045765463e-01 -8.953333333333105770e+00 3.000000000000000000e+02 -2.655113855993316974e+04 -2.656579734194486446e+04 1.666666666666666574e-01
-2.655944789914547800e+04 2.076559001548366201e-01 -8.956666666666439625e+00 3.000000000000000000e+02 -2.655113731200731127e+04 -2.656579942735233635e+04 1.333333333333333259e+00
-2.655944615658483599e+04 2.078211978400087978e-01 -8.959999999999773479e+00 3.000000000000000000e+02 -2.655113551782669310e+04 -2.656580096650505220e+04 1.626666666666666705e+00
-2.655944441972845016e+04 2.079552480079895904e-01 -8.963333333333107333e+00 3.000000000000000000e+02 -2.655113486620494950e+04 -2.656580364821664261e+04 7.333333333333332815e-01
