weight logl a_v a_s a_c a_sym sigma_sys
0.000000000000000000e+00 -3.095493029694743745e+04 7.116929879925351088e+00 2.820319015889916070e+00 9.318771438644330996e-01 5.043123610787931455e+01 3.221902942639365392e+03
0.000000000000000000e+00 -3.095459307720452489e+04 3.279466186770244462e+01 4.141541389120608585e+01 1.301229254546463432e+00 3.215871683574122386e+01 3.214251519938303773e+03
0.000000000000000000e+00 -3.090407902235312940e+04 1.473617616724619772e+01 1.761002432357796721e+01 1.073961926201248085e+00 4.633103057477804043e+01 3.232255683068894996e+03
0.000000000000000000e+00 -3.088883060875862429e+04 2.703562391990779901e+01 4.942717725896820014e+01 8.098924251688134346e-01 2.934770704955426979e+01 3.232543708592218991e+03
0.000000000000000000e+00 -3.088436895571059722e+04 6.811437502646314535e+00 2.189240837369565984e+00 6.896397318204336990e-01 1.575054739973783491e+01 3.238007639888525773e+03
0.000000000000000000e+00 -3.078873706533562654e+04 1.650660442202606148e+01 1.572308773235225887e+00 2.625776163568617205e-01 2.624810074481494482e+01 3.256091220788922328e+03
0.000000000000000000e+00 -3.076717603229915767e+04 3.427625499129459286e+01 2.901042920771267930e+01 5.030781124735852483e-01 1.613581755493306247e+01 3.256094321169090108e+03
0.000000000000000000e+00 -3.072141270217505371e+04 3.802647032044028208e+01 8.777545063313830553e+00 1.020006604668646677e+00 7.338265243862991838e+00 3.264645783427731658e+03
0.000000000000000000e+00 -3.067157835658620024e+04 1.756838770800535698e+01 4.569953495857834014e+01 1.523508169363402831e-01 4.531012408208339082e+01 3.289792525434417257e+03
0.000000000000000000e+00 -3.066613745541332173e+04 1.696501499595922979e+01 4.034192701655137370e+01 1.199908096969126037e+00 5.671683410972209316e+01 3.293322661471921947e+03
0.000000000000000000e+00 -3.066412209848760904e+04 3.240215256272890088e+01 4.699171320825447395e+01 1.187307051684767245e-01 5.070139832413288872e+01 3.284628192184812178e+03
0.000000000000000000e+00 -3.066095848033094808e+04 2.643962109723511134e+01 1.795356005107843700e+01 1.318592824304334776e+00 1.129329192381490898e+01 3.287304862710179350e+03
0.000000000000000000e+00 -3.065898633674945813e+04 2.604195607749622710e+01 3.405209834778472278e+00 2.096527234752249003e-01 7.378348666668776978e-01 3.283980129452062101e+03
0.000000000000000000e+00 -3.065430805658307509e+04 2.286146193665651793e+01 1.082780312388040223e+01 9.823116684857540193e-01 5.790491982498660661e+01 3.289981366019104371e+03
0.000000000000000000e+00 -3.064368990908363048e+04 3.421270564166886885e+01 1.043841915198320791e+01 2.323492036292064133e-01 2.057599240086478432e+01 3.285000418227612954e+03
0.000000000000000000e+00 -3.063912138721924566e+04 2.524489789357531322e+01 2.272167801127755027e+01 1.412892187799385191e+00 2.194556335415234205e+00 3.294084059787311617e+03
0.000000000000000000e+00 -3.052374236720463159e+04 9.328626287188665600e+00 5.255530054851903721e+00 7.258306248316296339e-01 1.513295422375665567e+01 3.329138969560402984e+03
0.000000000000000000e+00 -3.044995298324535179e+04 2.998366915758781559e+01 3.853360324193648978e+01 7.234629245848472889e-01 5.116949960593697710e+01 3.342847983540169025e+03
0.000000000000000000e+00 -3.036936265061619270e+04 1.789960186470406711e+01 3.579370708341401297e+01 9.247379590668685090e-01 1.254551640050237715e+01 3.370689246346176787e+03
0.000000000000000000e+00 -3.034615186796268245e+04 3.673855587432973380e+01 2.653477160563653214e+01 1.394124949903986055e+00 5.524849576889827318e+01 3.368359964512134866e+03
0.000000000000000000e+00 -3.034496856383127306e+04 1.117913908259863476e+01 7.042313021772317327e+00 9.704196497081639672e-01 3.909345043225555827e+01 3.378318018266415947e+03
0.000000000000000000e+00 -3.033248375266724543e+04 1.253136220018070368e+01 3.294416513964655024e+01 1.252383834588141287e+00 3.109046168139520816e+01 3.384449945404261598e+03
0.000000000000000000e+00 -3.031401977599702514e+04 2.197007713937249562e+01 4.761752423169757975e+01 1.174295387043652772e+00 5.568322297068164772e+01 3.386681609348560414e+03
0.000000000000000000e+00 -3.018770863893776186e+04 7.881747432512572260e+00 3.881357181964482095e+01 3.256160093208670947e-03 7.544612753137824868e-01 3.425978149720323017e+03
0.000000000000000000e+00 -3.016344670153539482e+04 3.045259417303341465e+01 9.925612770238595672e+00 2.400509570842660478e-01 5.894813821266156850e+01 3.419748121701309174e+03
0.000000000000000000e+00 -3.016284170768578770e+04 1.817725138338909829e+01 3.926511991062364704e-01 1.125446543207947458e+00 9.732001366819671873e+00 3.426449450627313126e+03
0.000000000000000000e+00 -3.014189503241659622e+04 3.876949093600304508e+01 3.345380316330036408e+01 1.073144589782547564e+00 3.389554326650905836e+01 3.425918701158785552e+03
0.000000000000000000e+00 -3.001201406849154228e+04 2.094118726958183885e+01 4.208627814887087482e+01 6.476900798912245127e-01 6.842315277619577252e+00 3.474196375787052602e+03
0.000000000000000000e+00 -2.998501372897273541e+04 3.947772836795873985e+01 1.657817609297272909e+01 3.318802225250451765e-01 5.028452190779719722e-01 3.469114306462926379e+03
0.000000000000000000e+00 -2.979185255259562837e+04 2.758556989820566940e+01 1.366744051650514180e+01 1.183969487162163103e+00 3.788563998125541588e+01 3.539748508674649656e+03
0.000000000000000000e+00 -2.977627406141746906e+04 5.434152832335818140e+00 3.176870277095436634e+01 1.285255932829496128e+00 3.400874701938327860e+01 3.559242476900412839e+03
0.000000000000000000e+00 -2.969088232815816446e+04 3.932943682442707001e+01 3.308869875852351328e+01 1.344402497869532587e+00 2.048875995525052218e+01 3.569728852641869253e+03
0.000000000000000000e+00 -2.966381051128412219e+04 2.358432533422512378e+01 8.477580270402651053e+00 1.127250442528682228e+00 2.990230375417852748e+00 3.584016775516834514e+03
0.000000000000000000e+00 -2.965263509864462321e+04 6.501603048407766039e+00 1.783461732438534852e+01 8.071841885150300433e-01 5.977330384489111026e+01 3.598608125525371179e+03
0.000000000000000000e+00 -2.965051217034699948e+04 3.690406073840475187e+01 3.393332198423474466e+01 1.163254013040343704e+00 1.684234647381489580e+01 3.584587843910408083e+03
0.000000000000000000e+00 -2.957619316217836240e+04 1.789765853438417764e+01 4.826775343719012312e+01 2.016034038250534288e-01 1.722515397889132061e+01 3.620714308599421202e+03
0.000000000000000000e+00 -2.956938697613666955e+04 3.679798608059791576e+01 3.087037351337426472e+01 6.147766950126754004e-01 2.791158095925690574e+01 3.611687147577672476e+03
0.000000000000000000e+00 -2.944654376530756417e+04 9.637750966626715154e+00 3.885773926514598742e+01 8.022727118583004025e-01 3.113683753237282303e+01 3.673449655961941062e+03
0.000000000000000000e+00 -2.943573495446303423e+04 3.099205314430314928e+01 3.029321288132968348e+01 6.426626030864261985e-01 4.813585081251708431e+01 3.664162598167438773e+03
0.000000000000000000e+00 -2.942614698936534842e+04 1.797053395488242700e+01 3.956981034429546185e+00 3.571041640808939044e-01 3.820044351416886741e+01 3.671108444737139507e+03
0.000000000000000000e+00 -2.940676695105164981e+04 3.311123299255402230e+01 1.912906713905946532e+01 6.235670358911948874e-01 2.981827553514652607e+01 3.672126845628782121e+03
0.000000000000000000e+00 -2.935847648088886126e+04 2.078695255360964822e+01 2.725380718914201950e+01 3.665248529177275727e-01 2.775768190604070185e+01 3.697984568114527519e+03
0.000000000000000000e+00 -2.934479183861464844e+04 2.768453521423028718e+01 3.854223157221833418e+01 7.330678979417579733e-01 7.513467546828818122e+00 3.701257121526803076e+03
0.000000000000000000e+00 -2.924295719104634918e+04 2.504639642002938871e+01 1.094800500798739940e+01 1.178619813928586613e+00 5.352301734648114717e+01 3.741529589267089705e+03
0.000000000000000000e+00 -2.922838220152350550e+04 1.701274020501945117e+01 2.099631545216397299e+01 1.098485914260469265e+00 4.038898474886623546e+01 3.752988641628585356e+03
0.000000000000000000e+00 -2.922342994599338999e+04 8.944780221335594916e+00 2.223079893309029131e+01 1.271313618452511118e+00 4.873411010787950914e+01 3.760521683255338303e+03
0.000000000000000000e+00 -2.920857778913532456e+04 7.032607458645608212e+00 3.723641074923768457e+01 5.590031964666142272e-01 3.437161505258631422e+01 3.767527116664405185e+03
0.000000000000000000e+00 -2.919471600631340334e+04 3.737842793694048282e+01 1.742214257448013726e+01 1.487749085961280970e+00 1.666929459934294400e+01 3.754787033957862604e+03
0.000000000000000000e+00 -2.914554373157337250e+04 1.634176534363288624e+01 8.379760113331125027e+00 9.058599982450579180e-01 4.951155086330950894e+01 3.785607893219812468e+03
0.000000000000000000e+00 -2.913575425468842514e+04 1.367454810013868993e+01 1.855706472484188296e+01 6.793225029765295186e-01 1.289064196897540526e+01 3.791371253977703418e+03
0.000000000000000000e+00 -2.911881812706250639e+04 3.864124758935297166e+01 1.171142528710464248e+01 5.694538829552007186e-01 3.249364293393777103e+01 3.782690549734173601e+03
0.000000000000000000e+00 -2.911852354886359899e+04 3.777888430709241874e+01 4.445717622811709901e+01 7.978811126966101064e-02 5.924393445277555514e+01 3.786729791182610825e+03
0.000000000000000000e+00 -2.911582494470101665e+04 2.164725126206881711e+01 4.096636272442372473e+01 1.283617569867459451e+00 4.001982235576336677e+01 3.799949202508201779e+03
0.000000000000000000e+00 -2.904208181733303718e+04 1.255359623023386106e+01 3.865567197496637419e+01 1.076144916527307149e+00 1.845724522165311754e+01 3.836004954026454925e+03
0.000000000000000000e+00 -2.901380392841734283e+04 1.433710708700909464e+01 4.872486310229703577e+01 6.519995883421090266e-01 5.944770410117929771e+01 3.848297178353874642e+03
0.000000000000000000e+00 -2.893170119926126790e+04 3.207191764775791398e+01 2.295590913011323764e+01 8.985000348174315699e-01 5.783094437156032086e+01 3.871464679039446310e+03
0.000000000000000000e+00 -2.892570767373573835e+04 8.550780754585970200e+00 3.093849174963682103e+01 2.002955724034243823e-01 1.641831810304148576e+01 3.887250558331140383e+03
0.000000000000000000e+00 -2.891574952900982316e+04 2.424317499077240612e+01 7.184698541454970666e+00 9.675672694931329865e-01 2.214059455657213515e+00 3.880696913714582934e+03
0.000000000000000000e+00 -2.889052433058718452e+04 1.889572444351565395e+01 1.883619772552542670e+01 1.171853405171054296e+00 3.229032881166244096e+01 3.898383298170814669e+03
0.000000000000000000e+00 -2.885476367750364443e+04 2.429303984402223548e+01 3.000842091286043178e+00 6.679133995700776705e-01 4.670591349521912861e+01 3.908493051142319473e+03
0.000000000000000000e+00 -2.883304668109421982e+04 2.415451819548965418e+01 1.467957501310947421e+01 1.351412033178447825e+00 4.549564543343777245e+01 3.922319151865618551e+03
0.000000000000000000e+00 -2.882765264008186205e+04 1.297004058601226539e+01 3.204843857050490641e+01 1.228071760638882015e+00 4.747872755767688346e+01 3.934050454611675377e+03
0.000000000000000000e+00 -2.877862128140373534e+04 7.195665886247386567e+00 2.675304076848655654e+01 9.746851972614387627e-01 4.201153565209980911e+01 3.959986725642968395e+03
0.000000000000000000e+00 -2.877616317869519844e+04 1.363215782739783677e+01 4.717553099283319540e+01 1.268590729584478716e+00 3.324184279260490626e+01 3.960515505864866100e+03
0.000000000000000000e+00 -2.873601197202465119e+04 3.011955912691463411e+01 7.606288988578397081e+00 1.061015514594117359e+00 5.265503618469775660e+01 3.964062624673681057e+03
0.000000000000000000e+00 -2.873462715279767872e+04 6.850371680510103367e+00 3.047074484534559247e+01 1.278278084235453971e+00 4.300752707610465819e+01 3.983401433080081006e+03
0.000000000000000000e+00 -2.872415331150151906e+04 1.220336717485523437e+01 1.467481199708607420e+01 2.982072332352810329e-01 8.089419534094751896e+00 3.979540432750924538e+03
0.000000000000000000e+00 -2.871880463762449654e+04 3.007003261687011531e+01 4.154337011351021403e+01 1.336583617019595049e+00 3.636209127462986146e+01 3.977841315664769354e+03
0.000000000000000000e+00 -2.870834123969531356e+04 1.018722879507344814e+01 1.900134007785334589e+01 1.108106018468229426e+00 5.493006945617737813e+01 3.992624405118452614e+03
0.000000000000000000e+00 -2.865345629359383383e+04 1.298987353689109625e+01 5.725981286875869714e+00 4.507432487088092188e-02 1.536989898384971553e+01 4.013208086953492966e+03
0.000000000000000000e+00 -2.863331156434434888e+04 3.014280300717313565e+01 2.325920065105972512e+01 6.615161151566099074e-01 1.014601222994712337e+01 4.016497575536869590e+03
0.000000000000000000e+00 -2.862617508850628656e+04 3.617227839403717837e+01 2.423137163054323651e+01 5.489815506892505859e-01 5.513810657808745930e+01 4.016933864141908543e+03
0.000000000000000000e+00 -2.856078159727854654e+04 7.206288969278276113e+00 9.330816491014088498e+00 1.066897798394749408e+00 2.534243182941520445e+01 4.069856210546298371e+03
0.000000000000000000e+00 -2.849276458114613342e+04 2.828449475220501697e+01 1.042026181095895865e+01 1.131096875518636136e+00 3.195364950470823473e+01 4.093511772808147725e+03
0.000000000000000000e+00 -2.847826659061302780e+04 2.405838111303744498e+01 4.679403227075329852e+01 1.282223428032298607e+00 2.463916037994326302e+01 4.110145615179213564e+03
0.000000000000000000e+00 -2.845167034472807427e+04 2.541146948531292438e+01 1.633435926107825154e+01 1.376976797339371617e+00 4.856133048387190598e+01 4.120626131776001785e+03
0.000000000000000000e+00 -2.841675029514391645e+04 2.237305530402393927e+01 2.799654950655558494e+01 4.410957530649380898e-01 1.652480725067032807e+01 4.141084275223299301e+03
0.000000000000000000e+00 -2.840030025748807748e+04 2.224177937302761876e+01 3.806381961240955292e+01 6.228359746532872165e-01 1.804997963741206135e+01 4.152868041197774801e+03
0.000000000000000000e+00 -2.839887274658442766e+04 3.649486680458922905e+01 2.004993768561230283e+01 9.086127586179000293e-01 1.579089199154861678e+00 4.141615477446798650e+03
0.000000000000000000e+00 -2.838990003797323152e+04 2.887391148346835834e+01 1.603163960726863735e+01 6.499581556481333067e-01 5.971408769412177264e+01 4.152021038004388174e+03
0.000000000000000000e+00 -2.838692389816838840e+04 3.737207191143737361e+01 3.848832602569229522e+01 4.242798525777958241e-01 4.245644874412485592e+01 4.150135295724984644e+03
0.000000000000000000e+00 -2.838281109715979255e+04 3.375556163704266055e+01 4.550234462404276314e+01 1.238410606523216106e+00 1.886403656196738154e+01 4.158133430687363216e+03
0.000000000000000000e+00 -2.837473230942973896e+04 3.419153600763553413e+01 3.129297554234434386e+01 3.213644405405390869e-01 3.343728485124115934e+01 4.157984564261984815e+03
0.000000000000000000e+00 -2.835230990276153170e+04 2.794557904839484408e+01 4.419746595959112234e+00 4.492818946514277600e-01 1.249882241915344849e+01 4.171665877481005737e+03
0.000000000000000000e+00 -2.833766297510212098e+04 1.894259918324019765e+01 2.894644753294987538e+01 6.095568130998734180e-01 5.759135672737134826e+01 4.192017502792536106e+03
0.000000000000000000e+00 -2.831426294583683193e+04 2.127228685682242570e+01 4.816316100926268007e+01 8.159606943130832679e-01 3.236066905270475047e+01 4.207693660738811559e+03
0.000000000000000000e+00 -2.830950268405682436e+04 8.965345518699127325e+00 1.254815268933155359e+01 6.574264742867987898e-01 2.073617138960853978e+01 4.213244108996503201e+03
0.000000000000000000e+00 -2.829764437860032922e+04 2.485685891859783681e+01 2.423679321881657245e+01 8.222469657065022419e-01 3.351112693532503073e+00 4.211152132460081702e+03
0.000000000000000000e+00 -2.829319007106700155e+04 5.477582413781741266e+00 4.461868730723110588e+01 1.032084859504657670e+00 5.322083501913661507e+01 4.232652661306384289e+03
0.000000000000000000e+00 -2.827010715418678228e+04 3.133054723391525798e+01 4.074712362422576462e+01 9.070581361545388965e-01 2.227595059533127397e+01 4.226894078808777522e+03
0.000000000000000000e+00 -2.825559398812614018e+04 3.758560105648215455e+01 1.626752392477213860e+01 3.933304631478049540e-01 5.820089941462955885e+00 4.225783733207269506e+03
0.000000000000000000e+00 -2.823836708482093309e+04 3.967698909595007706e+01 1.095518115637674228e+01 1.286300115047807946e+00 5.014352123698466812e+01 4.238160582562852142e+03
0.000000000000000000e+00 -2.822915246262046276e+04 1.846767695253969066e+01 4.885435804765674561e+01 1.309562783267508856e-01 8.993540913316193652e+00 4.260816803109010834e+03
0.000000000000000000e+00 -2.822328134410855273e+04 7.292712937781954174e+00 6.085247280728184549e+00 1.095412011365169302e+00 3.746462025221165248e+01 4.269804224021396294e+03
0.000000000000000000e+00 -2.821432151138262270e+04 2.318892006438101916e+01 4.323469635504196162e+01 5.833925393271393034e-01 3.701884264435746275e+01 4.268158520569110806e+03
0.000000000000000000e+00 -2.811874592838605167e+04 1.784374347713431419e+01 4.142635299207972110e+01 1.327386344221813230e+00 8.388297864530315451e+00 4.337628279388206465e+03
0.000000000000000000e+00 -2.809762650217879127e+04 3.424336048785717423e+01 3.833914989725805356e+01 1.462332038518883603e+00 5.211133718779838375e+01 4.340828558996438005e+03
0.000000000000000000e+00 -2.809748855573727997e+04 2.931627864334769740e+01 2.807272311785575880e+01 1.172486299104409824e+00 1.190887629859470920e+01 4.341127573072069026e+03
0.000000000000000000e+00 -2.808583302383910268e+04 2.765153834704677394e+01 1.451567232814471309e+00 4.351920817213962289e-01 5.499237103861597120e+01 4.344753239696660785e+03
0.000000000000000000e+00 -2.808220844204599416e+04 2.833919133752223019e+01 3.879544948614571354e+01 4.293831692734756955e-01 4.357128584537706217e+01 4.352538360649607057e+03
0.000000000000000000e+00 -2.806269373621584236e+04 3.348836554415038336e+01 3.428216884716191259e+01 1.093303468559133851e+00 1.482670321462851426e+01 4.363220066938101809e+03
0.000000000000000000e+00 -2.805237900073587662e+04 2.831483748379691789e+01 1.958342310483089932e+01 1.366093280320184178e-01 3.228035690610069253e+01 4.369325418444103889e+03
0.000000000000000000e+00 -2.803409079210403434e+04 9.776073584633660829e+00 2.553559236544701960e+01 4.029535447106369350e-01 5.801062061274598847e+01 4.399208818267517927e+03
0.000000000000000000e+00 -2.803291451202858661e+04 3.071977953865883748e+01 2.949739227851218004e+01 3.951268636898522257e-01 5.826651460704834307e+01 4.384556238512767777e+03
0.000000000000000000e+00 -2.803115470483154058e+04 2.476289301890608385e+01 1.365586985178868318e+01 8.909494313678324451e-01 2.219491450753509909e+01 4.388652616087804745e+03
0.000000000000000000e+00 -2.802086058513363241e+04 1.157427435406379423e+01 4.072701933853783629e+01 4.742366087598836044e-01 2.996126300886201932e+01 4.409585766076286745e+03
0.000000000000000000e+00 -2.801852753905018108e+04 2.725797909339723191e+01 3.641508576709748723e+01 9.952976881565378520e-01 5.884323134830463431e+01 4.400872302329448758e+03
0.000000000000000000e+00 -2.801279766870587264e+04 3.185491371858688225e+01 2.581431826929991846e+00 5.463524378363988632e-01 7.725480238939264055e-01 4.393055642667974098e+03
0.000000000000000000e+00 -2.801006161881000298e+04 2.634217817917160431e+01 4.871984576642293518e+01 3.273526945772299301e-01 5.701474011436307876e+01 4.407527152830791238e+03
0.000000000000000000e+00 -2.800690419505573664e+04 1.463185941151083647e+01 8.395057958323293157e-01 3.681609368857712838e-01 3.370884179259844871e+01 4.410607701499373434e+03
0.000000000000000000e+00 -2.797215800369457793e+04 3.420482897887831086e+01 3.578814652690864762e+01 9.277115826001191001e-01 3.832925864967251517e+00 4.428241050189788439e+03
0.000000000000000000e+00 -2.792094095040729735e+04 5.299605169296820684e+00 3.436980632449687789e+01 8.354820220870695646e-02 4.490686924705366323e+01 4.488289552826862746e+03
0.000000000000000000e+00 -2.789365393375004351e+04 3.440023979158851120e+01 9.196058640208615742e+00 2.167462547644161130e-03 5.342476963484184438e+01 4.482057455921600194e+03
0.000000000000000000e+00 -2.789219620722147738e+04 3.078885271952569269e+01 1.916157295160305551e+01 1.289801654466266267e+00 2.168109865425833860e+01 4.491593064121134375e+03
0.000000000000000000e+00 -2.786653989250627637e+04 1.962850149344112793e+01 3.421932890984186315e+01 5.278256591161426536e-01 1.989657687649338058e+01 4.521081620990329611e+03
0.000000000000000000e+00 -2.785596829829483613e+04 1.035796324137277935e+01 3.117757208765636889e+00 1.158947940905505347e-01 4.802860105799361179e+01 4.531056216518552901e+03
0.000000000000000000e+00 -2.785540647774257013e+04 3.850458492001684618e+01 4.135102075110913233e+01 1.454791849814504490e+00 1.370085986438131442e+01 4.519144512279523042e+03
0.000000000000000000e+00 -2.785282160447701608e+04 1.414998406703345424e+01 2.394958331417820929e+01 1.157012312132824849e+00 2.534946562287248994e+01 4.537332250074466174e+03
0.000000000000000000e+00 -2.779765687712991712e+04 7.477667709026349030e+00 4.362905700235181428e+01 2.282561518638270281e-01 5.997517160676058978e+01 4.590082721144441166e+03
0.000000000000000000e+00 -2.777221908130395605e+04 2.452731070269265601e+01 1.286457746815769454e+01 2.149978901629657213e-01 7.593232411539450055e+00 4.590849908765781038e+03
0.000000000000000000e+00 -2.772624678564869100e+04 2.778570673609338471e+01 3.554033513780204601e+01 4.749426207669222300e-01 5.865877093655524988e+01 4.634954793619068369e+03
0.000000000000000000e+00 -2.772346203737914402e+04 3.425773531606128586e+01 7.727941630314455246e+00 5.253863125335288542e-01 4.425511220056251460e+01 4.626661665876226834e+03
0.000000000000000000e+00 -2.770616179744963301e+04 3.984518136863820814e+01 4.530188358050968311e-01 9.079511948582827952e-01 3.060028406318087146e+00 4.636490407787002368e+03
0.000000000000000000e+00 -2.770369072983901424e+04 7.499169019675612446e+00 3.026953909994534175e+00 1.011109740314842353e+00 5.400317538488386049e+01 4.668802631373647273e+03
0.000000000000000000e+00 -2.768181907004128880e+04 2.674342253337295361e+01 1.055909276419598797e+01 5.192680241062089808e-01 4.095334624529461109e+01 4.671499423377497806e+03
0.000000000000000000e+00 -2.767614885859020433e+04 1.492713234854569571e+01 1.831846903026314521e+01 9.865078760803769331e-01 1.889751007816313777e+00 4.689288920140406844e+03
0.000000000000000000e+00 -2.765315965681374655e+04 9.638130803249818968e+00 4.270540159652364309e+01 9.138197242510683882e-01 1.488001211015654413e+01 4.720348087735541412e+03
0.000000000000000000e+00 -2.764258144618805090e+04 7.743351016919785224e+00 4.494031178717817454e+01 1.489451441881157745e+00 4.270785003139488367e+01 4.735601096334984504e+03
0.000000000000000000e+00 -2.763865154172378971e+04 3.283178636575374298e+01 2.505845485550440443e+01 1.231825745645180881e+00 3.097323325249078252e+01 4.712089010481477999e+03
0.000000000000000000e+00 -2.761939491113949043e+04 3.537906460547925747e+01 2.030592349800241436e+01 1.320765597650120471e+00 1.306801310439700003e+01 4.727426841773854903e+03
0.000000000000000000e+00 -2.761699508878513370e+04 1.680873274198198430e+01 3.267054889547832630e+00 6.882261586661357899e-01 3.637936779333124093e+00 4.740390635766129890e+03
0.000000000000000000e+00 -2.760223091285271221e+04 2.856061162526855668e+01 2.900257062617467518e+00 4.206538250415742808e-01 8.405548592288017318e+00 4.743407146558395652e+03
0.000000000000000000e+00 -2.759774508998340025e+04 1.038546199868279807e+01 3.534865211911336758e+01 1.464486664717055575e+00 4.755183195546101160e+01 4.775657278327231325e+03
0.000000000000000000e+00 -2.758211713183530082e+04 1.875374988330478843e+01 3.180777267360474170e+00 7.199379949390654065e-01 3.356553340237610428e+01 4.774275223992721294e+03
0.000000000000000000e+00 -2.755688888576559839e+04 9.230062110509198448e+00 4.839160955188170021e+01 8.996689226827649932e-01 3.526064475743820026e+01 4.818440191506882911e+03
0.000000000000000000e+00 -2.754618356354888965e+04 3.930163578654077128e+01 3.014143806099693990e+01 6.640906803766667421e-01 4.770229173040207371e+01 4.797687062996613349e+03
0.000000000000000000e+00 -2.754478999538333301e+04 1.827899968816231535e+01 9.626846469088224723e+00 8.934782013346072027e-01 4.173439442131401478e+01 4.815241454836999765e+03
0.000000000000000000e+00 -2.754154956035909345e+04 5.870658709478212778e+00 3.259245715444347269e+01 5.639399320784459491e-01 4.471620663623435377e+01 4.833409849002395276e+03
0.000000000000000000e+00 -2.751804909112603855e+04 3.291144676141215797e+01 1.372231884174443017e+01 3.244254126770194646e-01 5.850229768674154229e+01 4.828826037592596549e+03
0.000000000000000000e+00 -2.751207313634697493e+04 8.342137826152400848e+00 1.099558879569831937e+01 5.909059643185632371e-02 4.237021309591590956e+00 4.855068202097571884e+03
0.000000000000000000e+00 -2.750656086580655756e+04 6.402343935915581596e+00 1.104905875552630334e+01 1.421798060989240664e+00 3.637259829424552038e+01 4.869375100611678135e+03
0.000000000000000000e+00 -2.748841445354950702e+04 2.348263954343010340e+01 4.532053540844484729e+01 8.656156468482023580e-01 3.082663118539464620e+01 4.877558516673796476e+03
0.000000000000000000e+00 -2.748664987527612539e+04 2.663700364531362297e+01 4.792868276020747231e+01 4.696511392786736350e-01 3.986945302325410978e+01 4.875653073403012058e+03
0.000000000000000000e+00 -2.747616467751450546e+04 1.482397521967554788e+01 3.300448905177120906e+01 7.575601128603424161e-01 3.299280352236428904e+00 4.895647303464138531e+03
0.000000000000000000e+00 -2.745769468264025272e+04 1.372800352741638719e+01 1.232100410764057052e+01 2.469107084203925329e-01 3.947390948313982761e+01 4.912142264164160224e+03
0.000000000000000000e+00 -2.744569729518170789e+04 3.096269678328305019e+01 4.775703158910877022e+01 5.415440931065158559e-01 4.491567343234532927e+01 4.917866902193376518e+03
0.000000000000000000e+00 -2.743707740544876287e+04 2.048592709785683041e+01 4.692401285563222757e+01 5.732723999955717797e-01 2.173008702864792596e+01 4.937242364663198714e+03
0.000000000000000000e+00 -2.743223182474679561e+04 2.876479637019819080e+01 3.390952654800505428e+01 1.412286579006319709e+00 2.399458870411007538e+01 4.935722132727474673e+03
0.000000000000000000e+00 -2.743052014806867737e+04 3.991505993912360850e+01 1.318620148661731051e+00 6.805335267888477091e-01 2.304396997272027647e+01 4.916933727405163154e+03
0.000000000000000000e+00 -2.742735882673461674e+04 1.368296362715719106e+01 1.199194784019023707e+01 1.180901050867753654e-01 3.538694068275562898e+01 4.946363180599867519e+03
0.000000000000000000e+00 -2.740157779216655763e+04 1.526234565117749575e+01 3.907318613963898457e+01 4.718099008673444783e-01 7.407569249004763989e-02 4.981516997692731820e+03
0.000000000000000000e+00 -2.736600722939903790e+04 3.437612283018088988e+01 4.160941533127471104e+01 2.532038109756616362e-01 4.963603641760359153e+01 5.006800466141384277e+03
0.000000000000000000e+00 -2.736484019849234755e+04 3.104342937460682350e+01 1.338675097185614327e+01 1.282587266751608501e+00 3.134555786215382867e+01 5.009514051385522180e+03
0.000000000000000000e+00 -2.735521389079489745e+04 2.485432060586297709e+01 3.530733536464564537e+01 8.981567070646840900e-01 1.643765449551670343e+01 5.030375747039186535e+03
0.000000000000000000e+00 -2.735176671923027607e+04 2.126171948611575502e+01 3.377848298353636380e+01 1.410816892384830767e-01 4.378909345371425843e+01 5.035503957153109695e+03
0.000000000000000000e+00 -2.735007157202058806e+04 3.035124233201049648e+01 3.214091209708286101e+01 1.496611397996434389e+00 2.604374939935002331e+01 5.033517315668535048e+03
0.000000000000000000e+00 -2.734162000989970693e+04 3.738624692977100494e+01 1.356218581210919005e+01 2.276541379763578066e-01 5.627432482264025992e+01 5.028231419396995079e+03
0.000000000000000000e+00 -2.733917841882561697e+04 1.624666656095702422e+01 1.052828231843837514e+01 1.332467363977486441e+00 2.661161712921094047e+00 5.055620620628512370e+03
0.000000000000000000e+00 -2.733262164227641551e+04 1.455076147579566381e+01 2.422454642214087883e+01 1.476426325395621575e+00 8.063435990606976134e+00 5.069626466158612857e+03
0.000000000000000000e+00 -2.732806986584833066e+04 3.897708161535872051e+01 3.262938666023244849e+01 9.205469970022800430e-02 3.987800836653421044e+01 5.046913190493466573e+03
0.000000000000000000e+00 -2.732114531126505244e+04 9.074103514940112802e+00 4.101166837895409145e+00 2.208419297121578251e-01 2.741743960652412682e+01 5.080692212077006843e+03
0.000000000000000000e+00 -2.730232515174872606e+04 2.402292823913114361e+01 4.266773884238620695e+01 1.610791310641594976e-01 4.033691473494553748e+01 5.098640475269646231e+03
0.000000000000000000e+00 -2.729669519810022030e+04 1.328202562534480791e+01 2.494844350234419039e+01 3.556683547186575978e-01 4.729646117371243008e+01 5.114599210159699396e+03
4.940656458412465442e-324 -2.729487565019481917e+04 2.571062755297731783e+01 2.866732215536591966e+01 3.884705431060477832e-01 3.659796370611683614e+01 5.104601513978039293e+03
