logz logzerr logvol nlive logl logwt insert_order
-2.664576729135953792e+04 9.740218642837840113e-01 -3.770000000000059970e+00 3.000000000000000000e+02 -2.663653972440471262e+04 -2.664601517308307302e+04 1.946666666666666767e+00
-2.664519042395618453e+04 1.228276712464504872e+00 -3.773333333333393380e+00 3.000000000000000000e+02 -2.663549344543520419e+04 -2.664497222744689861e+04 1.379999999999999893e+00
-2.664438223907471547e+04 1.372187962318622834e+00 -3.776666666666726790e+00 3.000000000000000000e+02 -2.663506229462689953e+04 -2.664454440997192796e+04 8.399999999999999689e-01
-2.664376689351385721e+04 1.168174118820185958e+00 -3.780000000000060201e+00 3.000000000000000000e+02 -2.663489890955861483e+04 -2.664438435823697364e+04 2.000000000000000000e+00
-2.664333555924588291e+04 1.061978102776688804e+00 -3.783333333333393611e+00 3.000000000000000000e+02 -2.663441392372205155e+04 -2.664390270573374437e+04 2.666666666666666630e-01
-2.664288630600132819e+04 1.159527750584168571e+00 -3.786666666666727021e+00 3.000000000000000000e+02 -2.663379461255581191e+04 -2.664328672790083874e+04 1.033333333333333437e+00
-2.664237346004102437e+04 9.757762877866201778e-01 -3.790000000000060432e+00 3.000000000000000000e+02 -2.663322002721813624e+04 -2.664271547589649708e+04 1.213333333333333375e+00
-2.664183676964787810e+04 1.093935455705750348e+00 -3.793333333333393842e+00 3.000000000000000000e+02 -2.663318166996945729e+04 -2.664268045198115215e+04 3.533333333333333326e-01
-2.664147900867258068e+04 7.966436530422301709e-01 -3.796666666666727252e+00 3.000000000000000000e+02 -2.663267596227942704e+04 -2.664217807762445227e+04 1.646666666666666723e+00
-2.664107551359443460e+04 9.024656269895400262e-01 -3.800000000000060663e+00 3.000000000000000000e+02 -2.663257960276171070e+04 -2.664208505144006995e+04 1.580000000000000071e+00
-2.664076480809888744e+04 9.793076345854645481e-01 -3.803333333333394073e+00 3.000000000000000000e+02 -2.663152141314937762e+04 -2.664103019516107088e+04 1.133333333333333304e+00
-2.664019557637771140e+04 1.170969641221016655e+00 -3.806666666666727483e+00 3.000000000000000000e+02 -2.663043517960033205e+04 -2.663994729494535932e+04 1.719999999999999973e+00
-2.663937060273267707e+04 1.543985104616341753e+00 -3.810000000000060894e+00 3.000000000000000000e+02 -2.662989584074711456e+04 -2.663941128942547584e+04 1.459999999999999964e+00
-2.663869759198691463e+04 9.608209221535787270e-01 -3.813333333333394304e+00 3.000000000000000000e+02 -2.662978544270655402e+04 -2.663930422471824568e+04 1.506666666666666599e+00
-2.663826244927373045e+04 7.124742558941852266e-01 -3.816666666666727714e+00 3.000000000000000000e+02 -2.662807876932017098e+04 -2.663760088466519665e+04 6.733333333333333393e-01
-2.663718478081850481e+04 9.153293176503429773e-01 -3.820000000000061124e+00 3.000000000000000000e+02 -2.662700903613897390e+04 -2.663653448481733358e+04 1.093333333333333268e+00
-2.663611453099706341e+04 7.605082331221147962e-01 -3.823333333333394535e+00 3.000000000000000000e+02 -2.662675807129322493e+04 -2.663628685330491862e+04 1.326666666666666661e+00
-2.663550383768180109e+04 7.642528780925842424e-01 -3.826666666666727945e+00 3.000000000000000000e+02 -2.662643895384370626e+04 -2.663597106918873396e+04 1.873333333333333295e+00
-2.663501726275550755e+04 8.099695872154132337e-01 -3.830000000000061355e+00 3.000000000000000000e+02 -2.662613852412630877e+04 -2.663567397280467048e+04 1.493333333333333401e+00
-2.663459950382691750e+04 5.680925067663138428e-01 -3.833333333333394766e+00 3.000000000000000000e+02 -2.662568636286182300e+04 -2.663522514487351509e+04 9.533333333333333659e-01
-2.663417102659976081e+04 6.216625025699235030e-01 -3.836666666666728176e+00 3.000000000000000000e+02 -2.662557608014408106e+04 -2.663511819548910717e+04 6.733333333333333393e-01
-2.663384327983282492e+04 8.850122049592046292e-01 -3.840000000000061586e+00 3.000000000000000000e+02 -2.662500044117857033e+04 -2.663454588985693044e+04 3.800000000000000044e-01
-2.663344095906689472e+04 8.912394373873565590e-01 -3.843333333333394997e+00 3.000000000000000000e+02 -2.662485586848016101e+04 -2.663440465049185514e+04 1.753333333333333410e+00
-2.663311780217938940e+04 1.156443812755142408e+00 -3.846666666666728407e+00 3.000000000000000000e+02 -2.662432086128072115e+04 -2.663387297662574929e+04 1.893333333333333313e+00
-2.663273258833063301e+04 1.141068155443036636e+00 -3.850000000000061817e+00 3.000000000000000000e+02 -2.662354044558184978e+04 -2.663309589426020830e+04 9.666666666666666741e-01
-2.663220468516242545e+04 1.286207499146917010e+00 -3.853333333333395228e+00 3.000000000000000000e+02 -2.662313580847020057e+04 -2.663269459048189310e+04 9.933333333333332904e-01
-2.663172678504223950e+04 1.355904564698147796e+00 -3.856666666666728638e+00 3.000000000000000000e+02 -2.662230475097888848e+04 -2.663186686632391502e+04 1.413333333333333330e+00
-2.663110122765969572e+04 8.389038548323399791e-01 -3.860000000000062048e+00 3.000000000000000000e+02 -2.662207478373641425e+04 -2.663164023241477480e+04 1.153333333333333321e+00
-2.663064169837138616e+04 6.272739115291741108e-01 -3.863333333333395458e+00 3.000000000000000000e+02 -2.662184789705343064e+04 -2.663141667906512521e+04 8.399999999999999689e-01
-2.663026277392082557e+04 7.236397035092789753e-01 -3.866666666666728869e+00 3.000000000000000000e+02 -2.662178207285144890e+04 -2.663135418819647384e+04 1.479999999999999982e+00
-2.662997328748197469e+04 3.336920178834735795e-01 -3.870000000000062279e+00 3.000000000000000000e+02 -2.662150631229196733e+04 -2.663108176097032629e+04 4.866666666666666918e-01
-2.662968806160788154e+04 2.993930646790219918e-01 -3.873333333333395689e+00 3.000000000000000000e+02 -2.662110264219391684e+04 -2.663068142420560980e+04 1.000000000000000000e+00
-2.662937301051265604e+04 3.662592210898181766e-01 -3.876666666666729100e+00 3.000000000000000000e+02 -2.662084989679174760e+04 -2.663043201213677457e+04 5.600000000000000533e-01
-2.662907527771129025e+04 4.470305037274747706e-01 -3.880000000000062510e+00 3.000000000000000000e+02 -2.661954730379793909e+04 -2.662913275247630008e+04 1.673333333333333339e+00
-2.662841045505147849e+04 5.787412826129935128e-01 -3.883333333333395920e+00 3.000000000000000000e+02 -2.661874879578714172e+04 -2.662833757779883672e+04 1.606666666666666687e+00
-2.662768020550471556e+04 7.629523138588084619e-01 -3.886666666666729331e+00 3.000000000000000000e+02 -2.661838301151700944e+04 -2.662797512686203481e+04 1.493333333333333401e+00
-2.662712368585244985e+04 9.482325104254984982e-01 -3.890000000000062741e+00 3.000000000000000000e+02 -2.661810481479494047e+04 -2.662770026347329986e+04 1.166666666666666741e+00
-2.662667783543154655e+04 9.757573053960253429e-01 -3.893333333333396151e+00 3.000000000000000000e+02 -2.661780015584099237e+04 -2.662739893785268578e+04 2.999999999999999889e-01
-2.662628160217571713e+04 1.014607652296408924e+00 -3.896666666666729562e+00 3.000000000000000000e+02 -2.661627711688504496e+04 -2.662587923223007238e+04 5.000000000000000000e-01
-2.662536716739147960e+04 7.699011425837756217e-01 -3.900000000000062972e+00 3.000000000000000000e+02 -2.661570624862899422e+04 -2.662531169730735564e+04 9.866666666666666918e-01
-2.662464590060187766e+04 8.978628572784307371e-01 -3.903333333333396382e+00 3.000000000000000000e+02 -2.661558612512187392e+04 -2.662519490713356572e+04 1.293333333333333224e+00
-2.662419004453121306e+04 1.071437347356768433e+00 -3.906666666666729792e+00 3.000000000000000000e+02 -2.661541477711806510e+04 -2.662502689246309092e+04 2.733333333333333171e-01
-2.662383022312666799e+04 8.604307876865726623e-01 -3.910000000000063203e+00 3.000000000000000000e+02 -2.661539716320671141e+04 -2.662501261188507124e+04 4.133333333333333304e-01
-2.662356283641894333e+04 9.689321250688316400e-01 -3.913333333333396613e+00 3.000000000000000000e+02 -2.661519467709685705e+04 -2.662481345910855089e+04 1.206666666666666776e+00
-2.662331104597710510e+04 8.401267650349066862e-01 -3.916666666666730023e+00 3.000000000000000000e+02 -2.661370958881110710e+04 -2.662333170415613495e+04 1.046666666666666634e+00
-2.662262817454196193e+04 8.670254374803770814e-01 -3.920000000000063434e+00 3.000000000000000000e+02 -2.661317969891491521e+04 -2.662280514759327343e+04 1.439999999999999947e+00
-2.662201960405270438e+04 8.406561117424584673e-01 -3.923333333333396844e+00 3.000000000000000000e+02 -2.661289709829441199e+04 -2.662252588030610423e+04 1.693333333333333357e+00
-2.662154789198324943e+04 8.854529355693572246e-01 -3.926666666666730254e+00 3.000000000000000000e+02 -2.661216986897005336e+04 -2.662180198431507961e+04 1.100000000000000089e+00
-2.662097374222173676e+04 9.077630073137795685e-01 -3.930000000000063665e+00 3.000000000000000000e+02 -2.661158596710087295e+04 -2.662122141577923321e+04 7.800000000000000266e-01
-2.662039678356451623e+04 8.874303195187734916e-01 -3.933333333333397075e+00 3.000000000000000000e+02 -2.661119239234849374e+04 -2.662083117436018802e+04 8.599999999999999867e-01
-2.661989742800900785e+04 7.151344019859109391e-01 -3.936666666666730485e+00 3.000000000000000000e+02 -2.661062678551409772e+04 -2.662026890085912601e+04 9.666666666666666741e-01
-2.661937286651690374e+04 7.290035565760428771e-01 -3.940000000000063896e+00 3.000000000000000000e+02 -2.661060564686948783e+04 -2.662025109554784649e+04 5.333333333333333676e-02
-2.661902537088306781e+04 8.038059664315713171e-01 -3.943333333333397306e+00 3.000000000000000000e+02 -2.661012065662069654e+04 -2.661976943863238921e+04 3.333333333333333287e-02
-2.661863659284782261e+04 6.584376374264984122e-01 -3.946666666666730716e+00 3.000000000000000000e+02 -2.661002302606197918e+04 -2.661967514140700587e+04 1.133333333333333304e+00
-2.661833355325337470e+04 7.342716157197159976e-01 -3.950000000000064126e+00 3.000000000000000000e+02 -2.660984198212446790e+04 -2.661949743080282860e+04 1.166666666666666741e+00
-2.661806179252324364e+04 6.116203798607569020e-01 -3.953333333333397537e+00 3.000000000000000000e+02 -2.660961828902410343e+04 -2.661927707103579814e+04 9.000000000000000222e-01
-2.661780202594651200e+04 6.748426923982738801e-01 -3.956666666666730947e+00 3.000000000000000000e+02 -2.660960515976969327e+04 -2.661926727511471836e+04 3.266666666666666607e-01
-2.661759418251020179e+04 7.070328135493975097e-01 -3.960000000000064357e+00 3.000000000000000000e+02 -2.660943966216010085e+04 -2.661910511083845995e+04 3.933333333333333126e-01
-2.661739475395266345e+04 7.057291079307894677e-01 -3.963333333333397768e+00 3.000000000000000000e+02 -2.660943000820600719e+04 -2.661909879021770030e+04 1.133333333333333276e-01
-2.661722759032313843e+04 5.489260013109161784e-01 -3.966666666666731178e+00 3.000000000000000000e+02 -2.660931476733589807e+04 -2.661898688268092519e+04 2.466666666666666730e-01
-2.661706873644659936e+04 5.375216783504632723e-01 -3.970000000000064588e+00 3.000000000000000000e+02 -2.660872069200296028e+04 -2.661839614068132141e+04 1.706666666666666776e+00
-2.661683353415582678e+04 5.217237302980680669e-01 -3.973333333333397999e+00 3.000000000000000000e+02 -2.660868596478156906e+04 -2.661836474679326420e+04 1.206666666666666776e+00
-2.661663774268765701e+04 4.941111295497163103e-01 -3.976666666666731409e+00 3.000000000000000000e+02 -2.660805955483165599e+04 -2.661774167017668151e+04 1.253333333333333410e+00
-2.661635138676907809e+04 4.352033632999992574e-01 -3.980000000000064819e+00 3.000000000000000000e+02 -2.660803743057812244e+04 -2.661772287925648197e+04 6.199999999999999956e-01
-2.661612526526348302e+04 4.278791291430674715e-01 -3.983333333333398230e+00 3.000000000000000000e+02 -2.660801652077241306e+04 -2.661770530278410661e+04 7.466666666666667007e-01
-2.661593798322189832e+04 4.668235015749816474e-01 -3.986666666666731640e+00 3.000000000000000000e+02 -2.660761248829807664e+04 -2.661730460364310420e+04 1.139999999999999902e+00
-2.661571087379560777e+04 4.617349463696838185e-01 -3.990000000000065050e+00 3.000000000000000000e+02 -2.660754779038849665e+04 -2.661724323906685822e+04 1.033333333333333437e+00
-2.661551528718745976e+04 3.593899647363336114e-01 -3.993333333333398460e+00 3.000000000000000000e+02 -2.660747198372914136e+04 -2.661717076574083330e+04 1.266666666666666607e+00
-2.661534049336825774e+04 3.845569277585298984e-01 -3.996666666666731871e+00 3.000000000000000000e+02 -2.660716957645362709e+04 -2.661687169179865305e+04 1.653333333333333321e+00
-2.661514469937382819e+04 3.142496713189015245e-01 -4.000000000000064837e+00 3.000000000000000000e+02 -2.660714900176327137e+04 -2.661685445044163134e+04 5.266666666666666163e-01
-2.661497841335043631e+04 3.773889428126545043e-01 -4.003333333333397803e+00 3.000000000000000000e+02 -2.660678843317790597e+04 -2.661649721518959996e+04 3.466666666666666785e-01
-2.661478040375034834e+04 4.937738167671079648e-01 -4.006666666666730769e+00 3.000000000000000000e+02 -2.660629593590299191e+04 -2.661600805124801991e+04 2.066666666666666652e-01
-2.661452345334045822e+04 4.116545933905644272e-01 -4.010000000000063736e+00 3.000000000000000000e+02 -2.660592481097910786e+04 -2.661564025965746623e+04 7.800000000000000266e-01
-2.661424028883592473e+04 4.215899399232069800e-01 -4.013333333333396702e+00 3.000000000000000000e+02 -2.660544957225273538e+04 -2.661516835426442776e+04 1.253333333333333410e+00
-2.661390716667487868e+04 3.909238125239154482e-01 -4.016666666666729668e+00 3.000000000000000000e+02 -2.660476560919639815e+04 -2.661448772454142454e+04 1.780000000000000027e+00
-2.661346274620605982e+04 5.708939811656966734e-01 -4.020000000000062634e+00 3.000000000000000000e+02 -2.660468209735024357e+04 -2.661440754602860397e+04 1.473333333333333384e+00
-2.661313433682739560e+04 4.739841592712113472e-01 -4.023333333333395601e+00 3.000000000000000000e+02 -2.660436968323711335e+04 -2.661409846524880777e+04 7.199999999999999734e-01
-2.661281130059288262e+04 6.626767537959918908e-01 -4.026666666666728567e+00 3.000000000000000000e+02 -2.660416820219892179e+04 -2.661390031754395022e+04 1.026666666666666616e+00
-2.661252121104062462e+04 7.189100183973664571e-01 -4.030000000000061533e+00 3.000000000000000000e+02 -2.660378288040281041e+04 -2.661351832908116921e+04 1.786666666666666625e+00
-2.661220717345797311e+04 7.756978000830774267e-01 -4.033333333333394499e+00 3.000000000000000000e+02 -2.660371016583047094e+04 -2.661344894784216376e+04 5.666666666666666519e-01
-2.661195340666573975e+04 6.385241943452065749e-01 -4.036666666666727465e+00 3.000000000000000000e+02 -2.660354000664455452e+04 -2.661328212198958136e+04 1.340000000000000080e+00
-2.661171847902255831e+04 7.017415136335012349e-01 -4.040000000000060432e+00 3.000000000000000000e+02 -2.660328676995575006e+04 -2.661303221863411090e+04 1.213333333333333375e+00
-2.661148039726903517e+04 5.383806866919744749e-01 -4.043333333333393398e+00 3.000000000000000000e+02 -2.660301191070918867e+04 -2.661276069272088353e+04 3.933333333333333126e-01
-2.661123513599510989e+04 6.843534081408030323e-01 -4.046666666666726364e+00 3.000000000000000000e+02 -2.660266347977535042e+04 -2.661241559512037566e+04 1.899999999999999911e+00
-2.661096729621670602e+04 7.008906938404374509e-01 -4.050000000000059330e+00 3.000000000000000000e+02 -2.660233011606195578e+04 -2.661208556474031502e+04 1.266666666666666607e+00
-2.661068449209983737e+04 6.597889419900720975e-01 -4.053333333333392297e+00 3.000000000000000000e+02 -2.660220996133013978e+04 -2.661196874334183303e+04 1.399999999999999911e+00
-2.661044008987938651e+04 6.966779735736315926e-01 -4.056666666666725263e+00 3.000000000000000000e+02 -2.660216405556736572e+04 -2.661192617091239299e+04 1.620000000000000107e+00
-2.661023612293631959e+04 7.349740556095998301e-01 -4.060000000000058229e+00 3.000000000000000000e+02 -2.660158914920493407e+04 -2.661135459788329536e+04 1.573333333333333250e+00
-2.660995336966429750e+04 8.208927567574623163e-01 -4.063333333333391195e+00 3.000000000000000000e+02 -2.660142619673373702e+04 -2.661119497874542867e+04 1.986666666666666581e+00
-2.660969956582076338e+04 7.313129789190906394e-01 -4.066666666666724161e+00 3.000000000000000000e+02 -2.660141061423266001e+04 -2.661118272957768568e+04 1.813333333333333242e+00
-2.660949505996845983e+04 5.980031900043647486e-01 -4.070000000000057128e+00 3.000000000000000000e+02 -2.660074041199991188e+04 -2.661051586067827157e+04 5.200000000000000178e-01
-2.660918735005596318e+04 3.761764870206901201e-01 -4.073333333333390094e+00 3.000000000000000000e+02 -2.660024929993806290e+04 -2.661002808194975660e+04 1.893333333333333313e+00
-2.660882870079133500e+04 5.596548865962025499e-01 -4.076666666666723060e+00 3.000000000000000000e+02 -2.660014164616397466e+04 -2.660992376150900236e+04 1.533333333333333437e+00
-2.660854012964290450e+04 6.918195325030056519e-01 -4.080000000000056026e+00 3.000000000000000000e+02 -2.659996983432442721e+04 -2.660975528300278893e+04 1.213333333333333375e+00
-2.660828033443381355e+04 6.286798221479253934e-01 -4.083333333333388993e+00 3.000000000000000000e+02 -2.659970266616648223e+04 -2.660949144817817432e+04 1.473333333333333384e+00
-2.660801961355837921e+04 5.802632829677635273e-01 -4.086666666666721959e+00 3.000000000000000000e+02 -2.659880649840723345e+04 -2.660859861375225955e+04 8.066666666666666430e-01
-2.660757463391085912e+04 4.768828917125579325e-01 -4.090000000000054925e+00 3.000000000000000000e+02 -2.659859145924396580e+04 -2.660838690792232592e+04 1.473333333333333384e+00
-2.660720732241389487e+04 8.123752830413282222e-01 -4.093333333333387891e+00 3.000000000000000000e+02 -2.659825839900739447e+04 -2.660805718101908860e+04 1.793333333333333224e+00
-2.660685141500510508e+04 7.401904442249512828e-01 -4.096666666666720857e+00 3.000000000000000000e+02 -2.659802795199661341e+04 -2.660783006734164155e+04 8.599999999999999867e-01
-2.660653236709935663e+04 4.708194137476942043e-01 -4.100000000000053824e+00 3.000000000000000000e+02 -2.659758267482525116e+04 -2.660738812350360968e+04 1.626666666666666705e+00
-2.660617822221463211e+04 5.921560775246159647e-01 -4.103333333333386790e+00 3.000000000000000000e+02 -2.659753662060073475e+04 -2.660734540261242728e+04 5.133333333333333082e-01
-2.660590724645310183e+04 4.893529451667272268e-01 -4.106666666666719756e+00 3.000000000000000000e+02 -2.659742371081242891e+04 -2.660723582615745545e+04 8.733333333333332948e-01
-2.660567229041348037e+04 5.863112605698812541e-01 -4.110000000000052722e+00 3.000000000000000000e+02 -2.659724863935566827e+04 -2.660706408803402883e+04 1.360000000000000098e+00
-2.660545024509384893e+04 5.616501289673133668e-01 -4.113333333333385688e+00 3.000000000000000000e+02 -2.659691460282778280e+04 -2.660673338483947737e+04 1.106666666666666687e+00
-2.660520560176557046e+04 4.945022921289817242e-01 -4.116666666666718655e+00 3.000000000000000000e+02 -2.659690137606935605e+04 -2.660672349141438099e+04 4.000000000000000222e-01
-2.660500742824008921e+04 5.914326643714490350e-01 -4.120000000000051621e+00 3.000000000000000000e+02 -2.659680906570720254e+04 -2.660663451438556149e+04 8.666666666666666963e-01
-2.660482802651102247e+04 5.064130184321278261e-01 -4.123333333333384587e+00 3.000000000000000000e+02 -2.659669485255821928e+04 -2.660652363456991225e+04 1.400000000000000133e-01
-2.660465956081837794e+04 4.473060054318451217e-01 -4.126666666666717553e+00 3.000000000000000000e+02 -2.659651211686646275e+04 -2.660634423221148973e+04 6.999999999999999556e-01
-2.660448939165345291e+04 4.871219085709349028e-01 -4.130000000000050520e+00 3.000000000000000000e+02 -2.659649438576180546e+04 -2.660632983444016645e+04 8.399999999999999689e-01
-2.660434205230149018e+04 5.036821029780665926e-01 -4.133333333333383486e+00 3.000000000000000000e+02 -2.659613504757030751e+04 -2.660597382958200251e+04 1.333333333333333315e-01
-2.660416341948844274e+04 4.978431643501819992e-01 -4.136666666666716452e+00 3.000000000000000000e+02 -2.659608273039263804e+04 -2.660592484573766342e+04 3.066666666666666430e-01
-2.660400487875057661e+04 4.666628801272836857e-01 -4.140000000000049418e+00 3.000000000000000000e+02 -2.659598715928020829e+04 -2.660583260795856768e+04 7.866666666666666252e-01
-2.660385578806737612e+04 4.282382624662232073e-01 -4.143333333333382384e+00 3.000000000000000000e+02 -2.659532971881413687e+04 -2.660517850082583027e+04 1.673333333333333339e+00
-2.660361960066975007e+04 5.006571499256271540e-01 -4.146666666666715351e+00 3.000000000000000000e+02 -2.659531281497336749e+04 -2.660516493031839491e+04 1.366666666666666696e+00
-2.660342630491300224e+04 6.236171402420336296e-01 -4.150000000000048317e+00 3.000000000000000000e+02 -2.659399160514484174e+04 -2.660384705382320317e+04 1.586666666666666670e+00
-2.660292156480752237e+04 6.825772071399058838e-01 -4.153333333333381283e+00 3.000000000000000000e+02 -2.659377683175673883e+04 -2.660363561376843063e+04 1.246666666666666590e+00
-2.660252301853013705e+04 7.792256479149122228e-01 -4.156666666666714249e+00 3.000000000000000000e+02 -2.659356321718054096e+04 -2.660342533252556677e+04 1.233333333333333393e+00
-2.660218253296693001e+04 7.903674331132733988e-01 -4.160000000000047216e+00 3.000000000000000000e+02 -2.659344443155902263e+04 -2.660330988023738246e+04 3.133333333333333526e-01
-2.660190195760200004e+04 5.390578311417583146e-01 -4.163333333333380182e+00 3.000000000000000000e+02 -2.659339540238775953e+04 -2.660326418439945337e+04 1.260000000000000009e+00
-2.660167395397500150e+04 4.478045986177461857e-01 -4.166666666666713148e+00 3.000000000000000000e+02 -2.659304700721938570e+04 -2.660291912256441356e+04 1.946666666666666767e+00
-2.660142094691569218e+04 3.316981836883917678e-01 -4.170000000000046114e+00 3.000000000000000000e+02 -2.659281349856684392e+04 -2.660268894724520214e+04 1.066666666666666652e+00
-2.660117299855957390e+04 3.066393131496253921e-01 -4.173333333333379080e+00 3.000000000000000000e+02 -2.659254629013708472e+04 -2.660242507214877696e+04 1.446666666666666767e+00
-2.660092153089481872e+04 1.751032296917254261e-01 -4.176666666666712047e+00 3.000000000000000000e+02 -2.659253439982418422e+04 -2.660241651516921047e+04 1.959999999999999964e+00
-2.660071920074239461e+04 2.659913057027186167e-01 -4.180000000000045013e+00 3.000000000000000000e+02 -2.659249168372180429e+04 -2.660237713240016456e+04 1.326666666666666661e+00
-2.660054479992233246e+04 2.775488434117135417e-01 -4.183333333333377979e+00 3.000000000000000000e+02 -2.659231072313688492e+04 -2.660219950514857919e+04 2.266666666666666552e-01
-2.660036988204448062e+04 3.401670126161491781e-01 -4.186666666666710945e+00 3.000000000000000000e+02 -2.659204990330604778e+04 -2.660194201865107607e+04 1.906666666666666732e+00
-2.660018124617648937e+04 3.246632007732160874e-01 -4.190000000000043912e+00 3.000000000000000000e+02 -2.659174087932266411e+04 -2.660163632800102278e+04 1.313333333333333242e+00
-2.659997148678128360e+04 4.523598417225599966e-01 -4.193333333333376878e+00 3.000000000000000000e+02 -2.659110724499087519e+04 -2.660100602700256786e+04 8.399999999999999689e-01
-2.659966739773435620e+04 3.681138471889197072e-01 -4.196666666666709844e+00 3.000000000000000000e+02 -2.659106029336452048e+04 -2.660096240870954716e+04 4.533333333333333104e-01
-2.659942531870944367e+04 4.144712364247605252e-01 -4.200000000000042810e+00 3.000000000000000000e+02 -2.659102340432988785e+04 -2.660092885300824855e+04 8.666666666666666963e-02
-2.659922454924695558e+04 3.914668871595921029e-01 -4.203333333333375776e+00 3.000000000000000000e+02 -2.659074680064811764e+04 -2.660065558265981235e+04 1.860000000000000098e+00
-2.659901019481095136e+04 3.899347027224423501e-01 -4.206666666666708743e+00 3.000000000000000000e+02 -2.659058859850051522e+04 -2.660050071384554030e+04 1.006666666666666599e+00
-2.659880704524613611e+04 4.128469530095845164e-01 -4.210000000000041709e+00 3.000000000000000000e+02 -2.659043283339567279e+04 -2.660034828207403189e+04 1.400000000000000133e-01
-2.659861302891325613e+04 3.909736222225451141e-01 -4.213333333333374675e+00 3.000000000000000000e+02 -2.658993801868201263e+04 -2.659985680069370574e+04 1.613333333333333286e+00
-2.659835970944525616e+04 4.742638865722574315e-01 -4.216666666666707641e+00 3.000000000000000000e+02 -2.658990017075624928e+04 -2.659982228610127640e+04 1.320000000000000062e+00
-2.659815136392511340e+04 4.298682432811740672e-01 -4.220000000000040608e+00 3.000000000000000000e+02 -2.658945384094244946e+04 -2.659937928962081060e+04 5.533333333333333437e-01
-2.659789447654628748e+04 3.061215742928483086e-01 -4.223333333333373574e+00 3.000000000000000000e+02 -2.658917839883318084e+04 -2.659910718084487235e+04 1.520000000000000018e+00
-2.659763412048586542e+04 3.432031474351793787e-01 -4.226666666666706540e+00 3.000000000000000000e+02 -2.658867516942281145e+04 -2.659860728476783697e+04 1.166666666666666741e+00
-2.659731357047471465e+04 3.871902919928096876e-01 -4.230000000000039506e+00 3.000000000000000000e+02 -2.658846848832075921e+04 -2.659840393699911874e+04 9.866666666666666918e-01
-2.659702382057813156e+04 3.939007084252518776e-01 -4.233333333333372472e+00 3.000000000000000000e+02 -2.658829741394645680e+04 -2.659823619595815035e+04 1.526666666666666616e+00
-2.659676338911248240e+04 3.586001269958579152e-01 -4.236666666666705439e+00 3.000000000000000000e+02 -2.658800776443574068e+04 -2.659794987978076824e+04 6.333333333333333037e-01
-2.659649696329736980e+04 3.322326589059456659e-01 -4.240000000000038405e+00 3.000000000000000000e+02 -2.658796205730185466e+04 -2.659790750598021623e+04 1.533333333333333437e+00
-2.659627862259993344e+04 3.866763945656537249e-01 -4.243333333333371371e+00 3.000000000000000000e+02 -2.658754022196491496e+04 -2.659748900397660691e+04 8.266666666666666607e-01
-2.659601773359572326e+04 4.881500224965542589e-01 -4.246666666666704337e+00 3.000000000000000000e+02 -2.658744428261888243e+04 -2.659739639796390838e+04 1.573333333333333250e+00
-2.659579305938136895e+04 5.023474609122638990e-01 -4.250000000000037303e+00 3.000000000000000000e+02 -2.658741029203765356e+04 -2.659736574071601353e+04 9.133333333333333304e-01
-2.659560451713755538e+04 5.244012401941607893e-01 -4.253333333333370270e+00 3.000000000000000000e+02 -2.658737637562856253e+04 -2.659733515764025651e+04 1.666666666666666574e-01
-2.659544140312424861e+04 5.214826713487235033e-01 -4.256666666666703236e+00 3.000000000000000000e+02 -2.658734788128788932e+04 -2.659730999663291732e+04 1.199999999999999956e-01
-2.659529787386285534e+04 6.017223094151827878e-01 -4.260000000000036202e+00 3.000000000000000000e+02 -2.658724530502582638e+04 -2.659721075370418475e+04 9.533333333333333659e-01
-2.659516015352309842e+04 4.967581635704155785e-01 -4.263333333333369168e+00 3.000000000000000000e+02 -2.658724102349682289e+04 -2.659720980550851527e+04 1.346666666666666679e+00
-2.659503901637387753e+04 4.913661382373492037e-01 -4.266666666666702135e+00 3.000000000000000000e+02 -2.658678062896287520e+04 -2.659675274430790159e+04 9.000000000000000222e-01
-2.659487333856560508e+04 4.362853668188167999e-01 -4.270000000000035101e+00 3.000000000000000000e+02 -2.658677208393844194e+04 -2.659674753261680235e+04 2.133333333333333470e-01
-2.659473055630817908e+04 4.147513564852883250e-01 -4.273333333333368067e+00 3.000000000000000000e+02 -2.658672640507439792e+04 -2.659670518708609234e+04 1.926666666666666750e+00
-2.659460057020666500e+04 4.493406380093323271e-01 -4.276666666666701033e+00 3.000000000000000000e+02 -2.658653997274123685e+04 -2.659652208808626528e+04 9.533333333333333659e-01
-2.659446395704326278e+04 4.206761670489523874e-01 -4.280000000000033999e+00 3.000000000000000000e+02 -2.658638520325586796e+04 -2.659637065193422677e+04 5.799999999999999600e-01
-2.659432543881475431e+04 4.235720665464391965e-01 -4.283333333333366966e+00 3.000000000000000000e+02 -2.658619145243952153e+04 -2.659618023445121435e+04 1.486666666666666581e+00
-2.659418005365216595e+04 4.140801276138388332e-01 -4.286666666666699932e+00 3.000000000000000000e+02 -2.658609337750488339e+04 -2.659608549284991022e+04 1.473333333333333384e+00
-2.659404137290763538e+04 4.891298229113383855e-01 -4.290000000000032898e+00 3.000000000000000000e+02 -2.658575910772612042e+04 -2.659575455640448126e+04 9.866666666666666918e-01
-2.659387561195507806e+04 5.055878019346933261e-01 -4.293333333333365864e+00 3.000000000000000000e+02 -2.658566640286084657e+04 -2.659566518487254143e+04 1.153333333333333321e+00
